hotspot_id,hotspot_type,hotspot_name,police_station,latitude,longitude,violation_count,unique_vehicle_count,repeat_vehicle_count,large_vehicle_share,main_road_violation_share,peak_hour_share,active_days,latest_datetime,top_violation_type,hotspot_severity
U-0de9a1ae,Discovered Unknown,Unknown Hotspot U-0359,Electronic City,12.8553747,77.6645546,88,84,1,0.0568,0.6932,0.2841,24,2024-03-26T04:19:46+00:00,WRONG PARKING,37.25
U-cbe3c289,Discovered Unknown,Unknown Hotspot U-0173,Kamakshipalya,12.9891742,77.5078196,96,96,0,0.0208,0.125,0.1458,33,2024-04-08T06:22:46+00:00,NO PARKING,37.19
N-67596e34,Named Junction,BTP203 - RRMR Junction,Halasuru Gate,12.9673479,77.5935331,123,116,0,0.1626,0.1789,0.3415,39,2024-04-06T20:55:46+00:00,NO PARKING,37.18
U-548c4d71,Discovered Unknown,Unknown Hotspot U-0088,Kengeri,12.9320183,77.5157002,98,98,0,0.0408,0.3265,0.0612,35,2024-03-30T22:52:46+00:00,NO PARKING,37.16
N-e2fbdfec,Named Junction,BTP103 - Shanti Nagar TTMC,Wilson Garden,12.9538742,77.5916228,144,138,1,0.1181,0.0417,0.0,70,2024-04-05T02:12:46+00:00,NO PARKING,37.08
N-5eb79fc5,Named Junction,"BTP168 - MSR Building, JC Road",Halasuru Gate,12.9612182,77.5843119,128,109,2,0.2109,0.0547,0.2656,37,2024-04-06T19:20:46+00:00,NO PARKING,37.0
U-3591e845,Discovered Unknown,Unknown Hotspot U-0024,Peenya,13.0105397,77.5064419,59,54,0,0.3051,0.0678,0.2034,30,2024-04-06T19:48:46+00:00,WRONG PARKING,36.92
U-c7f60972,Discovered Unknown,Unknown Hotspot U-0162,Rajajinagar,13.016078,77.5499618,67,64,0,0.2687,0.0597,0.0,39,2024-03-28T00:40:46+00:00,WRONG PARKING,36.83
N-9f369d1a,Named Junction,"BTP099 - Cash Pharmacy, Residency Road",Ashok Nagar,12.9676997,77.6013385,177,157,0,0.113,0.2768,0.0395,45,2024-04-07T01:36:46+00:00,NO PARKING,36.73
U-191d523b,Discovered Unknown,Unknown Hotspot U-0063,Jalahalli,13.0459332,77.5222751,58,58,0,0.0172,0.0172,0.431,35,2024-04-05T19:35:46+00:00,NO PARKING,36.73
N-920c081b,Named Junction,"BTP188 - 27th Cross, 4th Main, Jayanagar",Jayanagara,12.9296815,77.5805691,294,237,8,0.0068,0.0306,0.0068,34,2024-04-08T00:56:46+00:00,NO PARKING,36.59
N-31306773,Named Junction,BTP079 - Town Hall Junction,Halasuru Gate,12.9647424,77.5847898,162,158,2,0.0432,0.0123,0.0185,57,2024-03-30T03:42:46+00:00,WRONG PARKING,36.48
U-f90bde98,Discovered Unknown,Unknown Hotspot U-0257,Whitefield,12.9563644,77.7321309,74,72,0,0.2162,0.7297,0.2568,19,2024-04-07T07:59:46+00:00,WRONG PARKING,36.39
N-313d48e9,Named Junction,BTP054 - Shivananda Circle,Sheshadripuram,12.9884258,77.5771857,162,153,3,0.0247,0.0802,0.0123,59,2024-04-08T06:20:46+00:00,WRONG PARKING,36.35
N-1d7a62c4,Named Junction,"BTP094 - Sri Skanda Complex, Mysore Road",Byatarayanapura,12.9557868,77.5461691,111,101,1,0.3514,0.3514,0.1892,34,2024-04-04T03:41:46+00:00,NO PARKING,36.28
U-a9726f36,Discovered Unknown,Unknown Hotspot U-0215,Malleshwaram,13.0079288,77.5569859,89,85,8,0.0112,0.0,0.1011,27,2024-04-07T06:26:46+00:00,WRONG PARKING,36.25
N-566b213d,Named Junction,BTP146 - Domlur Water Tank,Halasur,12.9605486,77.6386603,136,128,1,0.2279,0.0441,0.0662,44,2024-04-07T02:56:46+00:00,NO PARKING,36.23
U-4c35f862,Discovered Unknown,Unknown Hotspot U-0183,Ashok Nagar,12.9701686,77.6102037,93,85,1,0.043,0.0,0.129,27,2024-04-02T06:10:46+00:00,NO PARKING,36.18
N-14f8e9ca,Named Junction,"BTP083 - AS Char Street, Mysore Road",V.V.Puram (C.Pet),12.9643791,77.5742978,66,65,2,0.0758,0.1061,0.7879,26,2024-04-04T04:57:46+00:00,WRONG PARKING,36.1
N-f013bb9f,Named Junction,BTP119 - Minerva Circle,City Market,12.9553563,77.5805822,162,152,1,0.0556,0.1296,0.037,51,2024-04-02T03:26:46+00:00,WRONG PARKING,36.06
U-2820290e,Discovered Unknown,Unknown Hotspot U-0211,Whitefield,12.9629566,77.7329686,137,133,1,0.0146,0.5474,0.1679,17,2024-04-02T08:07:46+00:00,NO PARKING,36.05
N-721433da,Named Junction,BTP009 - Prakash Nagar Junction,Rajajinagar,12.9925179,77.5576327,262,233,3,0.0267,0.0,0.0229,34,2024-04-08T00:09:46+00:00,WRONG PARKING,36.01
U-24d36762,Discovered Unknown,Unknown Hotspot U-0208,HSR Layout,12.8943786,77.657225,74,71,0,0.0541,0.2162,0.1351,35,2024-04-06T05:58:46+00:00,NO PARKING,36.0
N-890ad694,Named Junction,BTP173 - TMC,Shivajinagar,12.9823149,77.5987504,149,138,5,0.0537,0.0067,0.0201,54,2024-04-04T00:44:46+00:00,WRONG PARKING,35.81
U-f2f20f60,Discovered Unknown,Unknown Hotspot U-0181,Hennuru,13.0455091,77.6271183,97,82,0,0.0,0.0,0.4742,13,2024-04-07T01:23:46+00:00,NO PARKING,35.71
U-151e8bff,Discovered Unknown,Unknown Hotspot U-0273,HAL Old Airport,12.9682549,77.7013601,75,68,0,0.1733,0.64,0.0533,29,2024-04-04T05:38:46+00:00,WRONG PARKING,35.63
N-53e92715,Named Junction,BTP207 - 8th Main Road Basaveshwara Nagar,Vijayanagara,12.9918975,77.5384735,213,190,2,0.0188,0.0516,0.108,32,2024-04-07T05:05:46+00:00,WRONG PARKING,35.61
N-a7b466f4,Named Junction,BTP122 - Siddapura Junction,Wilson Garden,12.9484003,77.5927961,146,117,3,0.1233,0.0068,0.0753,43,2024-04-02T02:48:46+00:00,NO PARKING,35.36
U-47c66732,Discovered Unknown,Unknown Hotspot U-0106,Bellandur,12.9101093,77.6862797,86,85,0,0.0698,0.0698,0.0233,33,2024-04-07T03:57:46+00:00,NO PARKING,35.2
U-b00c0efe,Discovered Unknown,Unknown Hotspot U-0251,Mahadevapura,12.9846113,77.7082782,77,77,0,0.1169,0.2727,0.1169,25,2024-04-07T03:36:46+00:00,WRONG PARKING,35.03
U-d78f6e60,Discovered Unknown,Unknown Hotspot U-0083,Hennuru,13.0835478,77.6376312,71,69,1,0.0563,0.3239,0.2958,22,2024-01-24T21:13:46+00:00,WRONG PARKING,35.02
U-649c9841,Discovered Unknown,Unknown Hotspot U-0071,K.R. Pura,13.0358498,77.735893,73,69,0,0.0411,0.4795,0.0959,35,2024-04-02T22:28:46+00:00,NO PARKING,34.96
N-283e1c6c,Named Junction,BTP106 - VV Puram College,V.V.Puram (C.Pet),12.952855,77.5744949,159,146,0,0.0252,0.0189,0.195,37,2024-04-07T05:47:46+00:00,NO PARKING,34.95
N-2d3796c5,Named Junction,BTP057 - Anand Rao Junction,High ground,12.9815376,77.5751972,116,111,4,0.0948,0.069,0.2328,40,2024-04-03T04:44:46+00:00,WRONG PARKING,34.88
N-31191494,Named Junction,BTP216 - Yediyur Junction,Basavanagudi,12.9380603,77.5768801,170,149,0,0.0176,0.0118,0.0294,46,2024-04-08T01:05:46+00:00,WRONG PARKING,34.87
U-e8f05a04,Discovered Unknown,Unknown Hotspot U-0225,Halasur,12.9811187,77.6304775,63,44,1,0.2857,0.746,0.1905,19,2024-04-08T03:38:46+00:00,NO PARKING,34.84
N-a0e1705c,Named Junction,BTP105 - Shivasankara Circle,V.V.Puram (C.Pet),12.9569026,77.5741661,186,165,1,0.043,0.0269,0.0,40,2024-03-30T22:00:46+00:00,NO PARKING,34.78
N-b96a81b6,Named Junction,BTP017 - Attiguppe Circle,Byatarayanapura,12.9605883,77.529287,393,352,1,0.0127,0.0254,0.0178,18,2024-03-28T06:15:46+00:00,WRONG PARKING,34.63
U-3e44fd0f,Discovered Unknown,Unknown Hotspot U-0287,K.R. Pura,13.054436,77.7630071,98,92,0,0.051,0.2959,0.051,23,2024-04-07T03:51:46+00:00,WRONG PARKING,34.4
U-b34f191b,Discovered Unknown,Unknown Hotspot U-0190,Kodigehalli,13.0366658,77.5747562,131,128,1,0.0305,0.0076,0.0076,19,2024-03-08T07:51:46+00:00,WRONG PARKING,34.38
U-9a231643,Discovered Unknown,Unknown Hotspot U-0212,J.P. Nagar,12.9003339,77.5858614,55,54,0,0.0182,0.0545,0.2545,38,2024-03-31T05:41:46+00:00,NO PARKING,34.35
U-fe25d864,Discovered Unknown,Unknown Hotspot U-0246,Pulikeshinagar(F.Town),13.0004497,77.6153503,76,74,1,0.0,0.0,0.1974,24,2024-03-23T21:37:46+00:00,WRONG PARKING,34.24
N-b3c253ea,Named Junction,BTP120 - Lalbagh Main Gate Junction,City Market,12.9542039,77.584098,138,131,0,0.1087,0.0942,0.1377,35,2024-04-07T22:00:46+00:00,WRONG PARKING,34.23
U-138dc542,Discovered Unknown,Unknown Hotspot U-0265,Jnanabharathi,12.9741452,77.5091287,67,66,0,0.0597,0.0,0.1194,34,2024-04-05T04:07:46+00:00,NO PARKING,34.23
U-f0d0546f,Discovered Unknown,Unknown Hotspot U-0266,R.T. Nagar,13.017621,77.5916759,121,105,0,0.0909,0.0,0.124,14,2024-04-02T05:38:46+00:00,WRONG PARKING,34.22
N-8b34fafe,Named Junction,"BTP115 - Sahasra Hospital, Jayanagar",Banashankari,12.9172836,77.5734325,133,126,3,0.0301,0.0376,0.0226,53,2024-04-05T21:26:46+00:00,NO PARKING,34.2
U-59b4cc9e,Discovered Unknown,Unknown Hotspot U-0090,Peenya,13.0471034,77.500994,163,128,1,0.0061,0.1472,0.2577,10,2024-01-12T03:30:46+00:00,WRONG PARKING,34.13
U-f5ef0a10,Discovered Unknown,Unknown Hotspot U-0179,K.S. Layout,12.9059165,77.542389,70,69,0,0.0571,0.0143,0.0857,33,2024-04-07T01:25:46+00:00,WRONG PARKING,34.1
N-3c095b83,Named Junction,BTP132 - Anepalya Junction,Ashok Nagar,12.9515994,77.6071144,133,83,7,0.1128,0.0301,0.0752,34,2024-04-01T22:14:46+00:00,NO PARKING,33.84
U-ecf4dc18,Discovered Unknown,Unknown Hotspot U-0134,Yelahanka,13.0990933,77.5770691,96,84,1,0.0625,0.0,0.0417,22,2024-03-13T21:56:46+00:00,NO PARKING,33.81
U-75e7d8d4,Discovered Unknown,Unknown Hotspot U-0072,High ground,12.9894685,77.5928792,67,61,1,0.0149,0.0149,0.0746,36,2024-04-05T01:25:46+00:00,NO PARKING,33.69
N-5400024e,Named Junction,BTP052 - CID Carlton House Junction,Cubbon Park,12.9809066,77.5882144,166,154,0,0.0663,0.0361,0.0181,38,2024-04-07T03:43:46+00:00,NO PARKING,33.63
U-5dca6a2c,Discovered Unknown,Unknown Hotspot U-0177,High ground,12.9918628,77.5944243,82,80,0,0.0488,0.0,0.0732,25,2024-04-04T21:29:46+00:00,NO PARKING,33.61
U-619f77e4,Discovered Unknown,Unknown Hotspot U-0221,Banaswadi,13.0126934,77.6262158,62,51,1,0.1452,0.0484,0.0323,34,2024-03-29T22:07:46+00:00,NO PARKING,33.53
N-6c314d45,Named Junction,BTP042 - Minsk Square Junction (CTO),Cubbon Park,12.9804056,77.5976275,164,160,6,0.0183,0.0305,0.0183,37,2024-03-28T03:02:46+00:00,NO PARKING,33.23
U-e650f59a,Discovered Unknown,Unknown Hotspot U-0272,Hebbala,13.0429794,77.5905256,59,49,1,0.1356,0.0508,0.2542,21,2024-04-05T22:35:46+00:00,WRONG PARKING,33.14
N-48d60f8c,Named Junction,BTP037 - KR Circle,Cubbon Park,12.9766125,77.5885171,135,124,5,0.0667,0.0667,0.0148,43,2024-04-08T06:14:46+00:00,NO PARKING,33.02
N-77d8627d,Named Junction,"BTP191 - 40th Cross, 4th Main, Jayanagar",Jayanagara,12.9201062,77.5822013,105,95,1,0.0286,0.0286,0.1524,49,2024-04-06T21:55:46+00:00,WRONG PARKING,32.82
N-ab502c40,Named Junction,BTP091 - Sirsi Circle,Chamarajpet,12.960471,77.5600308,125,122,0,0.12,0.256,0.176,32,2024-04-04T21:53:46+00:00,NO PARKING,32.79
N-78ba8dfe,Named Junction,"BTP221 - 15th Cross, 24th Main, JP Nagar",J.P. Nagar,12.9050226,77.5861887,116,112,0,0.0259,0.1724,0.1121,48,2024-04-04T05:43:46+00:00,NO PARKING,32.68
N-5ecf966f,Named Junction,BTP076 - Hudson Circle,Cubbon Park,12.9680865,77.5887662,180,169,0,0.0222,0.0,0.0222,31,2024-04-03T02:17:46+00:00,NO PARKING,32.56
N-7a5e2652,Named Junction,BTP051 - Safina Plaza Junction,Cubbon Park,12.9752449,77.6074054,105,100,8,0.0857,0.1333,0.1714,34,2024-04-04T22:53:46+00:00,NO PARKING,32.5
N-40e5578e,Named Junction,BTP067 - Jai Muni Rao Circle,Vijayanagara,12.978439,77.5424976,133,121,1,0.0301,0.0602,0.0075,45,2024-04-07T04:38:46+00:00,WRONG PARKING,32.36
N-ee753b79,Named Junction,BTP053 - Three Let Junction,Upparpet,12.9800068,77.5814892,1,1,0,1.0,0.0,1.0,1,2023-11-15T20:35:46+00:00,WRONG PARKING,32.34
N-f54bc40a,Named Junction,BTP218 - Syndicate Bank Junction,Wilson Garden,12.9369154,77.5849353,113,103,1,0.0088,0.0,0.292,33,2024-03-17T08:07:46+00:00,NO PARKING,32.33
U-846035fd,Discovered Unknown,Unknown Hotspot U-0219,Devanahalli Airport,13.2449366,77.7130117,73,72,0,0.0411,0.137,0.0,28,2024-04-08T01:16:46+00:00,NO PARKING,32.26
U-70ee66e9,Discovered Unknown,Unknown Hotspot U-0126,Pulikeshinagar(F.Town),12.9913406,77.6050233,57,50,0,0.1404,0.2281,0.0351,34,2024-03-29T23:29:46+00:00,WRONG PARKING,32.24
N-49f115d3,Named Junction,BTP166 - Coffee Board Junction,Cubbon Park,12.9849208,77.5943367,121,111,1,0.0331,0.0165,0.0165,49,2024-04-07T04:58:46+00:00,NO PARKING,32.1
N-1db9a8fa,Named Junction,BTP092 - Bangalore Builders Junction,Chamarajpet,12.9591119,77.5561384,72,67,1,0.1528,0.4028,0.4028,28,2024-04-04T05:41:46+00:00,NO PARKING,32.1
U-1485b04a,Discovered Unknown,Unknown Hotspot U-0342,Whitefield,12.983324,77.7521067,64,59,1,0.1406,0.3594,0.0938,22,2024-04-05T19:09:46+00:00,NO PARKING,32.06
U-a4a6a9d8,Discovered Unknown,Unknown Hotspot U-0299,Whitefield,12.9381363,77.7467652,57,53,0,0.1404,0.5965,0.0526,31,2024-04-08T04:07:46+00:00,WRONG PARKING,32.05
U-63b90cf1,Discovered Unknown,Unknown Hotspot U-0323,No Police Station,12.8835077,77.7522697,48,47,0,0.2708,0.25,0.125,27,2024-03-26T20:50:46+00:00,WRONG PARKING,31.97
N-67e82c92,Named Junction,"BTP113 - 27th Cross, Pai Vista, KR Road",Banashankari,12.9175475,77.5731119,126,118,1,0.0079,0.0238,0.0556,44,2024-04-05T23:51:46+00:00,NO PARKING,31.86
U-8636cb5c,Discovered Unknown,Unknown Hotspot U-0074,Kamakshipalya,12.9838162,77.5290107,60,55,1,0.05,0.0167,0.05,33,2024-04-07T05:32:46+00:00,NO PARKING,31.8
U-1ee2a871,Discovered Unknown,Unknown Hotspot U-0129,Thalagattapura,12.8757698,77.5438297,61,61,0,0.0492,0.1967,0.0164,35,2024-04-08T05:32:46+00:00,WRONG PARKING,31.78
N-1c8299ea,Named Junction,BTP121 - KH Circle,Wilson Garden,12.9518537,77.5903747,107,106,2,0.0654,0.028,0.1402,38,2024-04-06T03:51:46+00:00,NO PARKING,31.57
U-6c5165e2,Discovered Unknown,Unknown Hotspot U-0248,Adugodi,12.9402182,77.6199825,69,66,0,0.0435,0.1449,0.4348,11,2024-04-03T05:36:46+00:00,WRONG PARKING,31.52
U-a6013ef1,Discovered Unknown,Unknown Hotspot U-0205,Jalahalli,13.0688375,77.5300294,70,66,0,0.0143,0.0,0.2429,16,2024-03-17T20:55:46+00:00,WRONG PARKING,31.5
N-d667b098,Named Junction,BTP068 - Veeresh Theatre Junction,Magadi Road,12.9785411,77.5465308,87,78,2,0.1954,0.0115,0.023,44,2024-04-07T04:35:46+00:00,WRONG PARKING,31.32
U-502aaa2a,Discovered Unknown,Unknown Hotspot U-0189,K.S. Layout,12.907732,77.5329001,61,58,0,0.0,0.8197,0.0,37,2024-03-30T01:01:46+00:00,WRONG PARKING,31.29
N-625c70c2,Named Junction,BTP138 - Sarjapur Road Check Post,Madiwala,12.9266432,77.6166981,60,56,0,0.2333,0.05,0.2833,34,2024-04-02T08:13:46+00:00,NO PARKING,31.26
N-fbf17e0c,Named Junction,"BTP202 - East End Main Road, Jayanagar",Jayanagara,12.9173464,77.5968095,131,118,0,0.084,0.7634,0.1374,27,2024-04-07T21:19:46+00:00,NO PARKING,31.23
N-5b889585,Named Junction,BTP064 - Devanga Hostel Junction,Halasuru Gate,12.9627328,77.5899046,104,85,2,0.1346,0.0288,0.0096,44,2024-04-02T23:58:46+00:00,NO PARKING,31.21
U-43599fea,Discovered Unknown,Unknown Hotspot U-0116,K.R. Pura,13.026376,77.7205876,52,52,0,0.0769,0.0192,0.1923,27,2024-03-22T07:46:46+00:00,NO PARKING,31.13
U-c7fb5150,Discovered Unknown,Unknown Hotspot U-0094,Hulimavu,12.8576554,77.5890331,52,51,0,0.1154,0.0,0.1346,28,2024-04-01T23:39:46+00:00,NO PARKING,31.09
U-cdba5587,Discovered Unknown,Unknown Hotspot U-0137,K.R. Pura,13.0194878,77.7087255,43,43,0,0.3023,0.0233,0.186,23,2024-04-07T02:22:46+00:00,WRONG PARKING,31.05
N-fdffb304,Named Junction,"BTP190 - 36th Cross, 4th Main, Jayanagar",Jayanagara,12.9225852,77.5812768,145,141,1,0.0,0.0138,0.0,35,2024-04-04T07:01:46+00:00,NO PARKING,30.87
N-6422ffc6,Named Junction,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar,12.9151324,77.5857838,105,95,0,0.1048,0.1143,0.0667,39,2024-04-04T07:58:46+00:00,WRONG PARKING,30.8
U-45248e8a,Discovered Unknown,Unknown Hotspot U-0311,Hulimavu,12.876014,77.6166499,55,55,0,0.0182,0.0,0.1273,30,2024-03-23T08:46:46+00:00,NO PARKING,30.69
U-87268ac6,Discovered Unknown,Unknown Hotspot U-0284,Hennuru,13.0500988,77.6302501,53,35,1,0.0,0.0,0.8302,6,2024-04-07T08:40:46+00:00,NO PARKING,30.63
N-71f141c1,Named Junction,BTP120 - Lalbagh Main Gate Junction,Wilson Garden,12.9539289,77.5848226,106,102,1,0.0377,0.0094,0.1038,39,2024-04-07T22:53:46+00:00,NO PARKING,30.62
U-8ee5ec00,Discovered Unknown,Unknown Hotspot U-0261,HSR Layout,12.9059345,77.6385853,53,45,0,0.0943,0.0,0.1132,27,2024-04-03T06:16:46+00:00,WRONG PARKING,30.46
U-446f48e8,Discovered Unknown,Unknown Hotspot U-0231,Whitefield,12.9688759,77.7498447,68,68,0,0.0147,0.5294,0.0,26,2024-04-04T23:54:46+00:00,NO PARKING,30.29
U-b926ccb3,Discovered Unknown,Unknown Hotspot U-0242,Electronic City,12.8356364,77.679175,50,50,0,0.08,0.88,0.12,31,2024-03-29T06:18:46+00:00,WRONG PARKING,30.23
N-be554482,Named Junction,"BTP089 - Police Quarters, Sultan Road",Chamarajpet,12.9609831,77.5635329,87,76,2,0.023,0.3908,0.2989,28,2024-04-04T06:51:46+00:00,WRONG PARKING,30.04
U-a670f33d,Discovered Unknown,Unknown Hotspot U-0349,R.T. Nagar,13.0013873,77.5953911,91,61,0,0.044,0.022,0.0,15,2024-03-29T00:38:46+00:00,WRONG PARKING,29.97
N-ef0ddf84,Named Junction,"BTP117 - 9th Cross, Kanakapura Road",K.S. Layout,12.9135321,77.5729558,76,75,1,0.0658,0.0526,0.1711,40,2024-04-06T22:01:46+00:00,NO PARKING,29.82
N-354315d8,Named Junction,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",Rajajinagar,12.9877104,77.5594992,103,86,2,0.1456,0.0,0.1262,26,2024-04-04T02:09:46+00:00,WRONG PARKING,29.77
U-04c61ddb,Discovered Unknown,Unknown Hotspot U-0184,Jeevanbheemanagar,12.9668192,77.6582609,86,76,2,0.0814,0.3953,0.1163,11,2024-04-05T20:01:46+00:00,WRONG PARKING,29.73
U-0499d4a7,Discovered Unknown,Unknown Hotspot U-0036,Kodigehalli,13.0539216,77.5927464,165,150,0,0.0121,0.0061,0.0606,8,2024-03-14T20:48:46+00:00,WRONG PARKING,29.67
U-f1caeaad,Discovered Unknown,Unknown Hotspot U-0103,Vijayanagara,12.9668709,77.5433996,75,75,0,0.0533,0.0,0.0133,16,2024-03-16T06:39:46+00:00,WRONG PARKING,29.61
U-8370db61,Discovered Unknown,Unknown Hotspot U-0291,Adugodi,12.9395067,77.6255715,51,49,0,0.1176,0.0,0.2941,16,2024-03-26T23:10:46+00:00,NO PARKING,29.59
U-175d2faa,Discovered Unknown,Unknown Hotspot U-0234,Yelahanka,13.0817164,77.5482309,50,45,0,0.04,0.16,0.1,33,2024-04-06T05:29:46+00:00,NO PARKING,29.57
N-42b67214,Named Junction,"BTP177 - Aurobindo Circle, ORR",Jayanagara,12.9185304,77.5845477,81,76,0,0.0494,0.0617,0.0494,50,2024-04-06T07:51:46+00:00,NO PARKING,29.55
U-8b787a99,Discovered Unknown,Unknown Hotspot U-0232,Chikkabanavara,13.0502388,77.5077454,52,49,0,0.0385,0.0,0.25,20,2024-04-05T07:27:46+00:00,WRONG PARKING,29.35
U-4288e597,Discovered Unknown,Unknown Hotspot U-0187,Whitefield,12.9557599,77.7185076,50,48,0,0.14,0.72,0.1,25,2024-04-06T00:44:46+00:00,WRONG PARKING,29.32
U-d681739d,Discovered Unknown,Unknown Hotspot U-0058,HSR Layout,12.9120413,77.6516425,63,57,0,0.0,0.0,0.0,26,2024-04-02T01:56:46+00:00,NO PARKING,29.27
U-31559d69,Discovered Unknown,Unknown Hotspot U-0027,HSR Layout,12.9196175,77.6450858,59,56,0,0.0508,0.0,0.0508,23,2024-03-28T02:39:46+00:00,NO PARKING,29.11
U-c0c630cb,Discovered Unknown,Unknown Hotspot U-0230,Pulikeshinagar(F.Town),12.9905091,77.6121291,112,61,3,0.0536,0.0,0.1696,5,2024-03-04T03:48:46+00:00,NO PARKING,29.07
U-28bd5e2d,Discovered Unknown,Unknown Hotspot U-0033,Madiwala,12.9032496,77.6260082,60,55,0,0.0167,0.0167,0.0333,25,2024-04-03T06:08:46+00:00,NO PARKING,29.02
U-bf482503,Discovered Unknown,Unknown Hotspot U-0294,Mahadevapura,12.9936064,77.7172537,52,50,0,0.0192,0.2115,0.1538,25,2024-04-06T06:47:46+00:00,WRONG PARKING,28.93
U-dc5c7902,Discovered Unknown,Unknown Hotspot U-0023,Electronic City,12.8756809,77.6709639,66,63,0,0.0455,0.2273,0.0152,20,2024-03-17T05:18:46+00:00,WRONG PARKING,28.84
U-d5263b17,Discovered Unknown,Unknown Hotspot U-0241,Banashankari,12.9384018,77.5334704,54,48,0,0.2222,0.037,0.1667,14,2024-04-02T23:11:46+00:00,WRONG PARKING,28.82
U-eaaae494,Discovered Unknown,Unknown Hotspot U-0157,Banaswadi,12.9800059,77.652252,85,78,0,0.0118,0.0353,0.0,15,2024-03-22T01:20:46+00:00,NO PARKING,28.78
N-5f0c2ed2,Named Junction,BTP222 - Delmia Circle,J.P. Nagar,12.9059328,77.5926362,98,96,1,0.0306,0.1122,0.0612,40,2024-04-07T04:37:46+00:00,NO PARKING,28.76
U-3ccf1f27,Discovered Unknown,Unknown Hotspot U-0303,Pulikeshinagar(F.Town),12.9891708,77.6089612,74,65,0,0.0135,0.1757,0.0,16,2024-03-30T23:10:46+00:00,NO PARKING,28.54
N-b4ff394b,Named Junction,BTP133 - Adugodi Junction,Adugodi,12.9418536,77.6086067,73,61,1,0.0959,0.2329,0.1096,35,2024-04-04T09:44:46+00:00,NO PARKING,28.43
U-efbdce30,Discovered Unknown,Unknown Hotspot U-0243,Jeevanbheemanagar,12.9813263,77.6406964,63,63,0,0.0159,0.873,0.2063,14,2024-03-31T21:11:46+00:00,WRONG PARKING,28.43
U-723dc32e,Discovered Unknown,Unknown Hotspot U-0142,Kengeri,12.9144017,77.481294,55,54,0,0.0364,0.1455,0.0182,26,2024-04-05T00:49:46+00:00,NO PARKING,28.42
U-0a361a49,Discovered Unknown,Unknown Hotspot U-0004,Cubbon Park,12.976115,77.599407,75,57,2,0.08,0.0133,0.0133,12,2024-04-01T04:12:46+00:00,WRONG PARKING,28.17
U-b5b3ce01,Discovered Unknown,Unknown Hotspot U-0100,No Police Station,13.0586889,77.4664061,50,50,0,0.14,0.06,0.16,17,2024-04-08T07:59:46+00:00,WRONG PARKING,27.85
U-9c8feae0,Discovered Unknown,Unknown Hotspot U-0217,Bellandur,12.9015144,77.6604632,45,44,0,0.0222,0.0222,0.1778,26,2024-03-29T06:49:46+00:00,WRONG PARKING,27.79
U-b952d59d,Discovered Unknown,Unknown Hotspot U-0226,City Market,12.9686987,77.5791415,64,62,1,0.0156,0.0312,0.0,18,2024-03-31T07:38:46+00:00,WRONG PARKING,27.66
U-5e403a1c,Discovered Unknown,Unknown Hotspot U-0200,Cubbon Park,12.9731678,77.6000946,46,46,1,0.0652,0.0,0.0435,27,2024-04-02T03:46:46+00:00,NO PARKING,27.55
N-b04a2733,Named Junction,BTP208 - Havanur Circle,Magadi Road,12.9872026,77.5376829,103,94,4,0.0097,0.0485,0.0291,32,2024-04-06T04:50:46+00:00,WRONG PARKING,27.49
N-dda97889,Named Junction,BTP180 - Swagath Poornima Theatre,Wilson Garden,12.9587538,77.5868541,60,58,0,0.1167,0.0,0.0667,42,2024-04-06T03:02:46+00:00,NO PARKING,27.45
N-dfce61cf,Named Junction,BTP193 - Vasavi Circle,V.V.Puram (C.Pet),12.9499186,77.5768182,105,95,0,0.0095,0.019,0.0476,31,2024-04-05T05:14:46+00:00,NO PARKING,27.44
U-20e31028,Discovered Unknown,Unknown Hotspot U-0206,Sadashivanagar,13.0055817,77.5806627,61,58,0,0.0328,0.3115,0.0656,16,2024-04-05T03:10:46+00:00,NO PARKING,27.44
N-aa2f1a40,Named Junction,BTP171 - Indian Express (Balekundri),Shivajinagar,12.9862665,77.5991399,96,90,0,0.0208,0.0729,0.1667,26,2024-04-07T03:21:46+00:00,WRONG PARKING,27.35
U-58800513,Discovered Unknown,Unknown Hotspot U-0259,Hennuru,13.0604311,77.6520891,68,67,0,0.0294,0.0,0.2059,10,2024-04-07T23:42:46+00:00,NO PARKING,27.16
U-d88b349b,Discovered Unknown,Unknown Hotspot U-0166,Jalahalli,13.0473107,77.5425154,42,40,0,0.1905,0.6429,0.0952,21,2024-03-25T06:43:46+00:00,NO PARKING,27.14
U-0e56767a,Discovered Unknown,Unknown Hotspot U-0110,Chamarajpet,12.9688346,77.567966,38,37,0,0.0789,0.4474,0.2895,20,2024-04-08T03:32:46+00:00,NO PARKING,26.94
N-97f5d91a,Named Junction,BTP010 - Rajajinagar Entrance,Sheshadripuram,12.9827114,77.5630967,82,75,2,0.1341,0.0244,0.0,28,2024-04-02T00:17:46+00:00,NO PARKING,26.77
U-e0df76a1,Discovered Unknown,Unknown Hotspot U-0070,K.S. Layout,12.8938489,77.5678172,49,41,0,0.0408,0.0204,0.0,27,2024-04-06T07:21:46+00:00,NO PARKING,26.73
U-8c23819f,Discovered Unknown,Unknown Hotspot U-0327,Bellandur,12.9042338,77.6759627,40,39,0,0.05,0.075,0.325,17,2024-04-08T08:24:46+00:00,NO PARKING,26.69
